rider_name,year,Number_of_participated_one_day_races_current_year,Number_of_participated_multi_day_races_current_year,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,rank_avg_last3years,pcs_points_avg_last3years,age,career year,rider_bmi,win_ratio_last3years,top3_ratio_last3years,top5_ratio_last3years,top10_ratio_last3years,stage_win_ratio_last3years,stage_top3_ratio_last3years,stage_top5_ratio_last3years,stage_top10_ratio_last3years,Number_of_participated_one_day_races_all_time,Number_of_participated_multi_day_races_all_time,Number_of_participated_one_day_races_last3years,Number_of_participated_multi_day_races_last3years,rank_stdev_last3years,pcs_points_stdev_last3years,win_ratio_stdev_last3years,top3_ratio_stdev_last3years,top5_ratio_stdev_last3years,top10_ratio_stdev_last3years,stage_win_ratio_stdev_last3years,stage_top3_ratio_stdev_last3years,stage_top5_ratio_stdev_last3years,stage_top10_ratio_stdev_last3years,win_ratio_slope,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,in_top20_next_year,result_milano-sanremo,result_cyclassics-hamburg,result_liege-bastogne-liege,result_il-lombardia,result_strade-bianche,result_great-ocean-race,result_la-fleche-wallone,result_amstel-gold-race,result_san-sebastian,result_bretagne-classic,result_gp-quebec,result_gp-montreal,result_ronde-van-vlaanderen,result_paris-roubaix,result_e3-harelbeke,result_gent-wevelgem,result_tour-de-france,result_giro-d-italia,result_vuelta-a-espana,result_tour-down-under,result_paris-nice,result_tirreno-adriatico,result_volta-a-catalunya,result_itzulia-basque-country,result_tour-de-romandie,result_dauphine,result_tour-de-suisse,result_tour-de-pologne
christopher-froome,2012,4.0,75.0,0.0147058823529411,0.088235294117647,0.1176470588235294,0.1764705882352941,0.0116279069767441,0.0534883720930232,0.0976744186046511,0.1744186046511628,0.0,0.25,0.25,0.25,0.0133333333333333,0.12,0.19999999999999998,0.28,35.0,11.0,853.0000000000001,1536.0,183.33333333333334,832.0000000000001,27.0,7.0,19.65545149728292,0.0,0.125,0.1875,0.1875,0.0121457489878542,0.0607287449392712,0.1052631578947368,0.1781376518218623,68.0,430.0,16.0,247.0,277.9646260467927,714.7314180865425,0.0,0.1258305739211791,0.1322875655532295,0.1322875655532295,0.009931707893675201,0.0538473917595105,0.0822929481177091,0.0971064585041162,0.0,0.006666666666666605,0.07499999999999996,0.02499999999999991,0.02499999999999991,0.05275362318840569,0.07826086956521741,0.09652173913043473,1.0,34.00000000000001,33.0,65.0,43.0,12.0,20.0,21.0,20.0,8.0,5.999999999999999,2.0,5.999999999999999,57.0,90.00000000000001,3.0,112.0,2.0,20.0,4.0,4.0,7.0,101.99999999999999,19.0,18.0,123.0,4.0,5.0,2.9999999999999996
christopher-froome,2013,4.0,75.0,0.0138888888888888,0.0833333333333333,0.1111111111111111,0.1666666666666666,0.0376237623762376,0.1049504950495049,0.1485148514851485,0.22970297029702974,0.0,0.0,0.0,0.0,0.1866666666666666,0.4,0.44,0.5466666666666666,11.0,4.0,1536.0,2415.0,16.666666666666657,1601.3333333333333,28.0,8.0,19.65545149728292,0.0,0.1,0.1,0.1,0.067193675889328,0.1739130434782608,0.2213438735177865,0.3122529644268774,72.0,505.0,9.999999999999998,253.0,16.258331197676267,783.0468270373959,0.0,0.1443375672974064,0.1443375672974064,0.1443375672974064,0.0983647574953478,0.1857541128537333,0.1843220695362498,0.19577084401744219,0.0,0.08362459546925559,0.0,0.0,0.0,0.1757281553398058,0.1811650485436893,0.1908090614886731,1.0,28.0,1.0,36.0,17.0,48.0,20.0,12.0,20.0,75.0,61.0,41.0,28.0,5.0,6.0,82.0,11.0,1.0,1.0,2.0,2.0,1.0,2.0,6.000000000000001,1.0,1.0,1.0,3.0,53.0
christopher-froome,2014,2.0,65.0,0.0135135135135135,0.081081081081081,0.1081081081081081,0.1621621621621621,0.0456140350877193,0.1175438596491228,0.1631578947368421,0.2543859649122807,0.0,0.0,0.0,0.0,0.1076923076923077,0.2153846153846154,0.2769230769230769,0.4461538461538462,4.0,13.0,2415.0,1377.0,9.3333333333333,1775.9999999999998,29.0,9.0,19.65545149728292,0.0,0.1,0.1,0.1,0.10232558139534878,0.2465116279069767,0.3069767441860465,0.4232558139534884,74.0,570.0,9.999999999999998,215.0,4.725815626252608,559.0715517713273,0.0,0.1443375672974064,0.1443375672974064,0.1443375672974064,0.0867803835955386,0.1423499590731456,0.12255015476907831,0.1346730849070379,0.0,0.04717948717948707,-0.125,-0.125,-0.125,0.047692307692307576,0.03846153846153839,0.083076923076923,1.0,44.0,1.0,36.0,17.0,48.0,20.0,122.99999999999999,52.0,25.999999999999996,65.0,41.0,28.0,27.0,6.0,1.0,15.0,4.0,1.0,2.0,4.0,4.0,2.0,6.000000000000001,1.0,1.0,12.000000000000002,7.0,53.0
christopher-froome,2015,1.0,72.0,0.0133333333333333,0.08,0.1066666666666666,0.16,0.0560747663551401,0.1355140186915887,0.1775700934579439,0.278816199376947,0.0,0.0,0.0,0.0,0.1388888888888889,0.2777777777777778,0.2916666666666667,0.4722222222222222,13.0,4.0,1377.0,1742.0,7.0,1844.6666666666667,30.000000000000004,10.0,19.65545149728292,0.0,0.0,0.0,0.0,0.1462264150943396,0.30188679245283023,0.3396226415094339,0.49056603773584906,75.0,642.0,7.000000000000001,212.0,5.196152422706632,526.560854349555,0.0,0.0,0.0,0.0,0.0397762326503916,0.093909547398054,0.0901981467442113,0.0521605895718959,0.0,-0.023888888888888793,0.0,0.0,0.0,-0.061111111111111095,-0.07416666666666662,-0.03722222222222218,1.0,69.0,1.0,83.0,17.0,48.0,20.0,122.99999999999999,115.0,39.0,61.0,97.0,30.999999999999996,33.0,6.0,82.0,57.99999999999999,1.0,1.0,4.0,2.0,2.0,1.0,71.0,4.0,3.0,1.0,7.0,53.0
christopher-froome,2016,4.0,85.0,0.0126582278481012,0.0886075949367088,0.1139240506329113,0.1645569620253164,0.0660247592847317,0.1471801925722145,0.1925722145804676,0.297111416781293,0.0,0.25,0.25,0.25,0.1411764705882353,0.2352941176470588,0.3058823529411765,0.43529411764705883,4.0,2.0,1742.0,2318.0,6.333333333333286,1812.333333333333,31.0,11.0,19.65545149728292,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1306306306306306,0.2432432432432432,0.2927927927927928,0.45045045045045035,79.0,727.0,7.000000000000001,222.0,5.859465277082316,474.4263202366974,0.0,0.1443375672974064,0.1443375672974064,0.1443375672974064,0.0187067228255293,0.031869934556622,0.0144804399235373,0.0189788427887372,0.0,0.016742081447963686,0.125,0.125,0.125,0.009954751131221696,0.014479638009049698,-0.005429864253393563,1.0,69.0,1.0,112.0,9.0,48.0,49.0,122.99999999999999,91.0,25.999999999999996,8.0,97.0,30.999999999999996,5.0,90.00000000000001,44.0,11.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,38.0,1.0,3.0,53.0
christopher-froome,2017,2.0,83.0,0.0123456790123456,0.0987654320987654,0.1234567901234567,0.1728395061728395,0.0654320987654321,0.1543209876543209,0.2037037037037037,0.3135802469135803,0.0,0.5,0.5,0.5,0.060240963855421596,0.216867469879518,0.3012048192771084,0.45783132530120485,2.0,3.0,2318.0,2172.0,3.000000000000014,2077.333333333333,32.0,11.999999999999998,19.65545149728292,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1125,0.2416666666666666,0.3,0.4541666666666666,81.0,810.0,7.000000000000001,240.0,1.0,299.44170272915113,0.0,0.25,0.25,0.25,0.0460819657281066,0.0312369128177765,0.007245014523264099,0.0186132056640424,0.0,-0.03932396251673359,0.25,0.25,0.25,-0.030455153949129798,0.004769076305220779,-0.0071954484605086955,1.0,3.0,1.0,112.0,26.0,15.000000000000002,49.0,8.0,104.0,7.0,1.0,49.0,17.0,4.0,48.0,52.0,30.999999999999996,1.0,3.0000000000000004,1.0,6.0,16.0,1.0,30.0,4.0,17.999999999999996,4.0,3.0,63.0
christopher-froome,2018,0.0,79.0,0.0123456790123456,0.0987654320987654,0.1234567901234567,0.1728395061728395,0.0641169853768278,0.1507311586051743,0.202474690663667,0.312710911136108,0.0,0.0,0.0,0.0,0.050632911392405,0.11392405063291129,0.18987341772151897,0.3037974683544304,2.9999999999999996,18.0,2172.0,1394.0,7.666666666666714,1961.333333333333,33.0,13.0,19.65545149728292,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0850202429149797,0.19028340080971662,0.2672064777327935,0.4008097165991903,81.0,889.0,6.0,247.0,8.962886439832502,496.718565521094,0.0,0.25,0.25,0.25,0.0497343057893278,0.065405889236814,0.0656691624030502,0.0831922708648806,0.0,-0.045271779597915084,-0.125,-0.125,-0.125,-0.0606850335070737,-0.05800446760982871,-0.06574832464631415,0.0,6.0,31.0,37.0,9.0,29.0,21.0,54.00000000000001,15.0,12.0,27.0,21.0,14.0,99.0,29.0,86.0,55.0,3.0,1.0,8.0,2.0,25.000000000000004,34.0,11.0,15.0,29.0,3.0000000000000004,3.0,47.99999999999999
connor-swift,2020,6.000000000000001,57.0,0.0204081632653061,0.0204081632653061,0.0612244897959183,0.1224489795918367,0.0,0.0372093023255813,0.041860465116279,0.0976744186046511,0.0,0.0,0.0,0.0,0.0,0.0175438596491228,0.0350877192982456,0.0526315789473684,508.0,482.0,120.0,57.0,574.6666666666666,83.66666666666679,25.0,8.0,20.775623268698062,0.0303030303030303,0.0303030303030303,0.0909090909090909,0.1212121212121212,0.0,0.0451977401129943,0.05084745762711859,0.11299435028248579,49.00000000000001,215.0,33.0,177.0,138.59773927930186,32.593455375785695,0.05773502691896249,0.05773502691896249,0.1732050807568877,0.2309401076758503,0.0,0.0717831670064769,0.0675919311785597,0.0947832510726665,-0.04999999999999999,0.0,-0.04999999999999999,-0.15000000000000002,-0.2,-0.06099551203590368,-0.05222358221134231,-0.0899632802937576,0.0,102.0,38.00000000000001,79.0,60.00000000000001,83.0,70.0,122.99999999999999,30.999999999999996,14.0,33.0,19.0,59.00000000000001,25.0,20.0,17.0,142.0,105.99999999999999,78.0,100.0,111.0,43.0,47.0,18.0,27.0,17.999999999999996,106.0,31.0,67.0
connor-swift,2021,20.0,73.0,0.028985507246376805,0.0289855072463768,0.072463768115942,0.144927536231884,0.0034722222222222,0.03125,0.0347222222222222,0.10069444444444439,0.05,0.05,0.1,0.2,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.10958904109589042,482.0,91.0,57.0,526.0,360.3333333333333,234.33333333333331,26.0,9.0,20.775623268698062,0.0232558139534883,0.0232558139534883,0.0465116279069767,0.0930232558139534,0.0048309178743961,0.0144927536231884,0.0193236714975845,0.0869565217391304,69.0,288.0,43.0,207.0,233.6115008584409,254.54731059929372,0.0288675134594812,0.0288675134594812,0.05773502691896249,0.11547005383792511,0.0079089077971181,0.0024514295309445,0.0125594635870844,0.0290352112539282,0.025000000000000022,0.006849315068493094,0.025000000000000022,0.050000000000000044,0.09999999999999998,0.000355808574986633,0.000355808574986605,0.009339975093399738,0.0,94.0,34.0,76.0,13.0,60.00000000000001,63.0,67.0,103.0,25.999999999999996,5.0,59.0,28.999999999999996,73.0,28.0,126.0,82.0,89.00000000000001,10.0,39.0,62.0,56.0,56.0,33.0,47.0,78.0,56.0,62.0,62.0
constantino-zaballa,2007,9.0,33.0,0.0133333333333333,0.04,0.04,0.12,0.023148148148148102,0.0555555555555555,0.0763888888888889,0.1712962962962963,0.0,0.0,0.0,0.2222222222222222,0.0909090909090909,0.1515151515151515,0.1515151515151515,0.2121212121212121,420.0,193.0,140.0,306.0,224.0,369.6666666666668,29.0,8.0,21.551020408163264,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.1176470588235294,0.0263157894736842,0.0592105263157894,0.0855263157894736,0.1907894736842105,75.0,432.0,34.0,152.0,182.48561587149825,267.24957125004585,0.038490017945975,0.038490017945975,0.038490017945975,0.1118493990410481,0.0490921561133545,0.0768558770303128,0.0778310194263207,0.0972094573805659,-0.033333333333333326,0.0387878787878787,-0.033333333333333326,-0.033333333333333326,0.0444444444444444,0.04909090909090901,0.022424242424242413,-0.02060606060606058,0.0,92.99999999999999,60.99999999999999,12.0,86.0,24.0,70.0,90.0,45.0,49.0,10.0,19.0,57.99999999999999,7.0,65.0,86.0,51.0,158.0,25.000000000000004,13.0,120.0,63.0,115.00000000000001,138.0,23.0,59.0,95.0,107.0,110.0
constantino-zaballa,2008,2.0,37.0,0.0129870129870129,0.0389610389610389,0.0389610389610389,0.1168831168831168,0.0234541577825159,0.0597014925373134,0.0810234541577825,0.185501066098081,0.0,0.0,0.0,0.0,0.027027027027027,0.1081081081081081,0.1351351351351351,0.3513513513513513,193.0,301.0,306.0,199.0,304.66666666666674,214.99999999999986,30.000000000000004,9.0,21.551020408163264,0.0,0.0,0.0,0.0952380952380952,0.0350877192982456,0.0789473684210526,0.087719298245614,0.2017543859649122,77.0,469.0,21.0,114.0,113.54441128181227,84.1486779456457,0.0,0.0,0.0,0.1283000598199168,0.0466830466830466,0.078026037956051,0.0831531226345511,0.1415912928779728,0.0,0.013513513513513504,0.0,0.0,0.0,0.05405405405405403,0.06756756756756752,0.1415847665847666,0.0,43.0,60.99999999999999,110.0,86.0,17.0,84.0,90.0,45.0,49.0,8.0,19.0,57.99999999999999,20.0,78.00000000000001,60.0,119.00000000000001,111.0,25.000000000000004,67.0,120.0,33.0,109.99999999999999,33.0,23.0,46.0,112.0,107.0,110.0
constantino-zaballa,2010,4.0,40.0,0.0121951219512195,0.048780487804878,0.0609756097560975,0.1463414634146341,0.02367941712204,0.0564663023679417,0.0765027322404371,0.180327868852459,0.0,0.0,0.25,0.5,0.05,0.075,0.075,0.15,1026.0,330.0,32.0,181.0,552.3333333333334,137.3333333333333,32.0,11.0,21.551020408163264,0.0,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.0256410256410256,0.0598290598290598,0.0769230769230769,0.2136752136752136,82.0,549.0,7.000000000000001,117.0,410.4635590808682,91.66424239218549,0.0,0.5773502691896258,0.5204164998665332,0.5,0.0250273772668272,0.0553902967754169,0.0551452362236235,0.1162502569043976,0.0,0.0114864864864864,0.0,0.125,0.25,-0.016554054054053986,-0.030067567567567503,-0.10067567567567563,0.0,82.0,47.0,106.99999999999999,9.0,75.0,20.0,134.0,125.0,10.0,5.999999999999999,46.0,66.0,99.0,16.0,17.0,19.0,72.0,59.0,123.0,33.0,30.000000000000004,46.0,38.0,103.0,85.0,5.0,104.0,75.0
constantino-zaballa,2011,9.0,51.0,0.0109890109890109,0.0439560439560439,0.0549450549450549,0.1428571428571428,0.023333333333333296,0.0583333333333333,0.0766666666666666,0.1783333333333333,0.0,0.0,0.0,0.1111111111111111,0.0196078431372549,0.0784313725490196,0.0784313725490196,0.1568627450980392,330.0,341.0,181.0,173.0,565.6666666666665,128.66666666666666,33.0,11.999999999999998,21.551020408163264,0.0,0.0714285714285714,0.1428571428571428,0.2857142857142857,0.0229007633587786,0.0534351145038167,0.0610687022900763,0.1526717557251908,91.0,600.0,14.000000000000002,131.0,398.6982986336075,83.8112959769346,0.0,0.5773502691896258,0.5204164998665332,0.4456003487228135,0.025193090029030103,0.0443250390439633,0.029907317638671303,0.0039622077297327,0.0,0.009803921568627413,-0.5,-0.5,-0.4444444444444444,0.039215686274509824,0.02671568627450981,0.0034313725490195818,0.0,82.0,46.0,106.99999999999999,9.0,75.0,20.0,134.0,125.0,23.0,111.0,44.0,66.0,17.999999999999996,16.0,17.0,19.0,72.0,59.0,123.0,33.0,22.000000000000004,145.99999999999997,146.0,103.0,85.0,54.0,84.0,75.0
constantino-zaballa,2013,6.000000000000001,67.0,0.0206185567010309,0.0515463917525773,0.0721649484536082,0.1546391752577319,0.025487256371814,0.0734632683658171,0.1034482758620689,0.2113943028485757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,234.0,589.0000000000001,407.0000000000001,35.0,14.0,21.551020408163264,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.2,0.0338983050847457,0.1525423728813559,0.2288135593220339,0.3559322033898305,96.99999999999999,667.0,15.0,118.0,176.27346179539714,121.38506223309908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016393442622950803,0.0,0.0,-0.0357142857142857,-0.015499254843517109,-0.046497764530551385,-0.04202682563338299,0.0,87.0,57.0,41.0,12.0,29.0,36.0,79.0,48.0,46.0,133.0,19.0,57.0,11.000000000000002,90.99999999999999,37.0,41.0,101.99999999999999,15.0,109.0,48.0,30.999999999999996,28.0,34.0,8.0,7.0,54.0,9.0,99.0
cristian-moreni,2007,8.0,50.0,0.0176991150442477,0.0530973451327433,0.0884955752212389,0.2300884955752212,0.013333333333333301,0.034285714285714204,0.0628571428571428,0.1276190476190476,0.0,0.0,0.0,0.25,0.0,0.02,0.08,0.1,53.0,287.0,680.0,205.0,197.33333333333334,373.3333333333333,35.0,11.999999999999998,21.22448979591837,0.0,0.0263157894736842,0.0789473684210526,0.2894736842105263,0.0054347826086956,0.0163043478260869,0.0489130434782608,0.1195652173913043,113.0,525.0,38.0,184.0,126.21542430833615,266.00438592875366,0.0,0.038490017945975,0.0666666666666666,0.1040832999733066,0.0093121011159617,0.0030916099523795,0.0252891895303693,0.031443868244228,0.0,-0.00806451612903221,-0.033333333333333326,-0.033333333333333326,0.02499999999999991,0.0019354838709677118,0.02387096774193537,0.0016129032258063855,0.0,15.0,37.0,41.0,13.999999999999998,10.0,6.0,63.0,28.0,20.0,89.0,34.0,28.999999999999996,17.999999999999996,66.99999999999999,4.0,59.0,95.0,22.0,53.0,52.0,53.0,47.0,53.0,51.0,46.0,65.0,78.0,13.0
cyril-dessel,2008,11.0,91.0,0.0,0.021505376344086,0.021505376344086,0.064516129032258,0.0166358595194085,0.0277264325323475,0.0351201478743068,0.077634011090573,0.0,0.0,0.0,0.0,0.0439560439560439,0.0549450549450549,0.0549450549450549,0.1098901098901098,1278.0,78.0,23.0,573.0,469.3333333333332,426.0000000000001,34.0,11.0,19.23018222886969,0.0,0.0,0.0,0.0,0.0347490347490347,0.054054054054054,0.05791505791505791,0.10038610038610028,93.0,541.0,18.0,259.0,700.4465242495913,353.23788018840787,0.0,0.0,0.0,0.0,0.0264988210185722,0.0434216601105859,0.0478065249095284,0.0786355121173719,0.0,-0.0018315018315018083,0.0,0.0,0.0,-0.0153846153846153,-0.020146520146520096,-0.021245421245421243,0.0,160.0,92.0,64.0,84.0,9.0,55.0,43.00000000000001,104.0,12.0,46.00000000000001,49.0,28.999999999999996,71.0,62.0,11.0,137.0,25.999999999999996,13.0,29.0,72.0,75.0,18.0,28.0,92.0,17.999999999999996,6.000000000000001,26.999999999999996,4.0
cyril-gautier,2008,12.000000000000002,37.0,0.0333333333333333,0.1,0.1666666666666666,0.3333333333333333,0.016260162601626,0.0975609756097561,0.1544715447154471,0.3577235772357723,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.4166666666666667,0.027027027027027,0.027027027027027,0.054054054054054,0.1891891891891892,598.0,415.0,88.0,144.0,846.3333333333335,81.33333333333347,21.0,5.0,22.758306781975424,0.0416666666666666,0.125,0.125,0.2916666666666667,0.0219780219780219,0.0769230769230769,0.0989010989010989,0.2637362637362637,30.000000000000004,122.99999999999999,24.0,91.0,595.6780450321577,66.25204399362583,0.0481125224324688,0.0848625128695525,0.0848625128695525,0.2084875972073648,0.0146373672530555,0.0459900008089477,0.0428752720277153,0.1349593659065187,0.04166666666666663,0.013513513513513504,0.08333333333333326,0.08333333333333326,0.20833333333333326,-0.03194103194103191,-0.0184275184275184,-0.13267813267813258,0.0,148.0,80.0,67.0,30.999999999999996,19.0,70.0,115.0,105.0,87.0,21.0,51.00000000000001,23.0,99.0,55.0,47.0,153.0,96.0,90.0,88.0,90.0,49.0,100.99999999999999,99.0,92.0,19.0,106.0,25.0,67.0
cyril-gautier,2009,15.0,59.0,0.0222222222222222,0.0666666666666666,0.1111111111111111,0.2444444444444444,0.010989010989010898,0.0714285714285714,0.1098901098901098,0.2692307692307692,0.0,0.0,0.0,0.0666666666666666,0.0,0.0169491525423728,0.0169491525423728,0.0847457627118644,415.0,440.0,144.0,121.99999999999999,484.33333333333337,117.99999999999983,22.0,5.999999999999999,22.758306781975424,0.0277777777777777,0.0833333333333333,0.0833333333333333,0.2222222222222222,0.014388489208633,0.0503597122302158,0.0647482014388489,0.1726618705035971,45.0,182.0,36.0,139.0,99.2286920871848,28.21347195933177,0.0481125224324688,0.0848625128695525,0.0848625128695525,0.1753597126097792,0.0146373672530555,0.0546716305826649,0.0628636188444352,0.0972529061225271,0.0,-0.011627906976744094,-0.05555555555555547,-0.05555555555555547,-0.07777777777777772,-0.04966495861253439,-0.061292865589278614,-0.09716200236499799,0.0,75.0,66.0,67.0,103.0,39.0,3.0,122.99999999999999,22.000000000000004,92.0,33.0,60.0,113.0,37.0,90.00000000000001,4.0,42.0,105.99999999999999,90.0,139.0,120.0,49.0,100.99999999999999,92.0,92.0,17.999999999999996,106.0,107.0,88.0
cyril-gautier,2010,15.0,78.0,0.0333333333333333,0.0833333333333333,0.1166666666666666,0.2333333333333333,0.007692307692307599,0.05,0.0923076923076923,0.2076923076923077,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.2,0.0,0.0,0.05128205128205119,0.0641025641025641,440.00000000000006,216.0,122.0,260.0,357.0,175.33333333333323,23.0,7.0,22.758306781975424,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.2142857142857142,0.0057471264367816004,0.0114942528735632,0.0402298850574712,0.0977011494252873,60.00000000000001,260.0,42.0,174.0,122.747708736253,74.14400402819727,0.0440958551844098,0.0881917103688196,0.0881917103688196,0.1766457010620516,0.0156040613294493,0.0136583156352501,0.020668839878057,0.0670587239647824,-0.008333333333333304,-0.013513513513513504,-0.016666666666666607,-0.016666666666666607,-0.10833333333333328,-0.01351351351351349,-0.0013860013860013277,-0.06254331254331247,0.0,50.00000000000001,88.00000000000001,70.0,103.0,39.0,63.0,34.0,109.0,94.0,78.0,64.0,36.0,78.0,84.0,69.0,71.0,42.0,73.0,71.0,76.0,18.0,64.0,56.0,54.0,35.99999999999999,45.0,25.0,11.999999999999998
cyril-gautier,2011,18.0,77.0,0.0256410256410256,0.0769230769230769,0.1153846153846153,0.2179487179487179,0.005934718100890199,0.0474777448071216,0.0830860534124629,0.1810089020771513,0.0,0.0555555555555555,0.1111111111111111,0.1666666666666666,0.0,0.0389610389610389,0.051948051948051896,0.0909090909090909,216.0,217.0,260.0,271.00000000000006,291.0,217.66666666666666,24.0,8.0,22.758306781975424,0.0208333333333333,0.0625,0.0833333333333333,0.1458333333333333,0.0,0.0186915887850467,0.0420560747663551,0.0794392523364486,78.0,337.0,48.0,214.0,129.0387538687506,83.03212229814034,0.038490017945975,0.0669745974815745,0.0714344500814292,0.069388866648871,0.0,0.0195352650034771,0.0200171362102781,0.0140399319960294,0.0,0.0,0.02777777777777768,0.05555555555555547,0.04999999999999993,0.011005943209332994,0.017499449702839523,0.003081664098613166,0.0,173.0,149.99999999999997,21.0,13.0,39.0,63.0,22.999999999999996,41.0,62.0,122.0,38.0,13.0,78.0,49.0,3.0,79.0,43.0,73.0,71.0,76.0,18.0,30.0,41.0,94.0,35.99999999999999,59.0,61.0,11.999999999999998
cyril-gautier,2012,15.0,70.0,0.021505376344086,0.064516129032258,0.0967741935483871,0.1827956989247312,0.0073710073710073,0.0417690417690417,0.0737100737100737,0.1572481572481572,0.0,0.0,0.0,0.0,0.0142857142857142,0.014285714285714202,0.0285714285714285,0.0428571428571428,217.0,436.0,271.0,137.0,289.6666666666667,222.66666666666677,25.0,9.0,22.758306781975424,0.0208333333333333,0.0625,0.0833333333333333,0.125,0.0044444444444444,0.0177777777777777,0.0444444444444444,0.0666666666666666,93.0,407.00000000000006,48.0,225.0,126.72937044479204,74.39310003846683,0.038490017945975,0.0669745974815745,0.0714344500814292,0.1071516751221439,0.0082478609884232,0.0197100475113977,0.01330840875339,0.024079547043468,-0.033333333333333326,0.007142857142857102,-0.0666666666666666,-0.0666666666666666,-0.09999999999999998,0.007142857142857067,-0.011355311355311294,-0.010622710622710576,0.0,22.0,7.0,106.0,63.0,42.0,3.0,88.0,84.00000000000001,21.0,51.0,18.0,113.0,91.0,74.99999999999999,66.0,57.0,61.0,29.0,43.0,91.0,12.0,20.0,85.0,63.0,55.0,36.0,42.99999999999999,32.0
cyril-gautier,2013,19.0,81.0,0.0267857142857142,0.0625,0.0892857142857142,0.1607142857142857,0.0061475409836065,0.0368852459016393,0.0676229508196721,0.1495901639344262,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.012345679012345602,0.037037037037037,0.11111111111111109,436.0,236.0,137.0,248.0,296.3333333333333,218.66666666666677,26.0,10.0,22.758306781975424,0.0192307692307692,0.0384615384615384,0.0576923076923076,0.0769230769230769,0.0043859649122807,0.0219298245614035,0.0394736842105263,0.0833333333333333,112.0,488.00000000000006,52.0,228.0,121.3273808063676,71.65426249242492,0.0303868562731381,0.0312651363203614,0.0555811985551004,0.08519767417738859,0.0082478609884232,0.0148380859608705,0.0118354792387267,0.0350611739541135,0.02631578947368418,0.0,-0.0014619883040934978,-0.029239766081871288,-0.05701754385964908,-0.013307679974346611,-0.007455507455507417,0.010101010101009987,0.0,173.0,149.99999999999997,74.0,17.0,60.00000000000001,37.0,57.00000000000001,44.0,45.0,60.0,47.0,24.0,78.0,12.0,7.0,100.0,32.0,96.00000000000001,71.0,3.0,71.0,56.0,148.0,23.0,90.0,56.0,48.0,87.0
cyril-gautier,2014,15.0,94.0,0.0236220472440944,0.0551181102362204,0.0866141732283464,0.1574803149606299,0.0068728522336769,0.0378006872852233,0.0687285223367697,0.1615120274914089,0.0,0.0,0.0666666666666666,0.1333333333333333,0.0106382978723404,0.0425531914893617,0.0744680851063829,0.2234042553191489,235.99999999999997,55.0,247.99999999999997,657.0,242.33333333333326,347.3333333333334,27.0,11.0,22.758306781975424,0.0204081632653061,0.0204081632653061,0.0408163265306122,0.0612244897959183,0.0081632653061224,0.024489795918367304,0.04897959183673461,0.1346938775510204,127.0,582.0,49.0,245.0,190.5789425233893,273.8618873325263,0.0303868562731381,0.0303868562731381,0.0351461501785186,0.0671573203272776,0.0074224733160658,0.0169081233650658,0.0244242126019456,0.0911643335200314,0.0,-0.0018237082066869092,0.0,0.033333333333333326,0.06666666666666665,0.01413373860182368,0.022948328267477204,0.09027355623100297,0.0,18.0,51.0,13.999999999999998,34.0,60.00000000000001,63.0,31.0,26.999999999999996,36.0,4.0,15.0,11.0,109.0,45.0,69.0,137.0,25.0,3.0000000000000004,62.0,58.0,6.0,16.0,8.0,19.0,59.0,41.0,9.0,2.0
